lipidClass,lipidClassBase,Compound,Tissue,FC,log2FC,absFC,CV,p_value,na.rm,FDR,q_value,FDR_BH,lipid_class
PE,PE,PE P-20:0/18:1,Plasma_Serum,1.0950532721523984,0.1310010557630879,1.0950532721523984,0.6174938466090448,0.8346687404329626,TRUE,0.8549136332818217,0.7429266372067835,0.9785032718703295,PL/NL/CAR
PE,PE,PE P-20:0/18:2,PLT,1.24535835255891,0.3165609383334494,1.24535835255891,0.32223924301278806,0.14819814853692523,TRUE,0.5423988487685154,0.5330134768670446,0.5423988487685155,PL/NL/CAR
PE,PE,PE P-20:0/18:2,Plasma_Serum,1.1110038470771337,0.1518638123611125,1.1110038470771337,0.365813497609741,0.5235405937056798,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PE,PE,PE P-20:0/20:4,PLT,1.1463276505408788,0.19701946316028432,1.1463276505408788,0.3395429628785824,0.3853239355024224,TRUE,0.7913270097507498,0.7597237171208514,0.7913270097507498,PL/NL/CAR
PE,PE,PE P-20:0/20:4,Plasma_Serum,1.178957624344162,0.2375118639943346,1.178957624344162,0.5127166924342506,0.47897705639993093,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PE,PE,PE P-20:0/22:6,PLT,1.1255844242121051,0.170674269874512,1.1255844242121051,0.5669650845833917,0.9693567326694394,TRUE,0.9941684818162905,0.9601318487093942,0.9941684818162905,PL/NL/CAR
PE,PE,PE P-20:0/22:6,Plasma_Serum,1.178782593231702,0.23729766183878856,1.178782593231702,0.43628632254811167,0.46105294602566216,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PE,PE,PE P-20:1/20:4 a,PLT,1.152202902610331,0.2043947973476381,1.152202902610331,0.20894935820217445,0.14807917458706663,TRUE,0.5423988487685154,0.5330134768670446,0.5423988487685155,PL/NL/CAR
PE,PE,PE P-20:1/20:4 a,Plasma_Serum,1.0600218657624656,0.08409402450707451,1.0600218657624656,0.6215345499388317,0.8749089092931981,TRUE,0.8602327069569533,0.749413938789049,0.9845912915156073,PL/NL/CAR
PE,PE,PE P-20:1/20:4 b,PLT,1.082405755116159,0.11424141521004157,1.082405755116159,0.43802683047624713,0.8669993325708953,TRUE,0.9863335103685748,0.9535851798363897,0.9863335103685748,PL/NL/CAR
PE,PE,PE P-20:1/22:6 a,PLT,1.0249951497349026,0.035617082930761386,1.0249951497349026,0.4273001659009631,0.9849499958808348,TRUE,0.9941684818162905,0.9601318487093942,0.9941684818162905,PL/NL/CAR
PE,PE,PE P-20:1/22:6 a,Plasma_Serum,1.0598864642283001,0.08390973057382149,1.0598864642283001,0.5970841225729202,0.7457212787316825,TRUE,0.838777240048011,0.7132015156515261,0.9600341388950399,PL/NL/CAR
PE,PE,PE P-20:1/22:6 b,PLT,1.007764055520697,0.011157904934064449,1.007764055520697,0.6472153902353162,0.6055838308289372,TRUE,0.9018506830287321,0.867461845492938,0.9018506830287321,PL/NL/CAR
PG,PG,PG 34:1,PLT,1.176443536925274,0.2344320804834428,1.176443536925274,0.1809298030739495,0.04850392735476659,TRUE,0.4793350255456878,0.4133187328611277,0.47933502554568785,PL/NL/CAR
PG,PG,PG 34:1,Plasma_Serum,0.8120718279684269,-0.3003207550743931,0.8120718279684269,0.37481804465939744,0.4435823144102875,TRUE,0.8063536619803119,0.6678604025478614,0.9229232823244229,PL/NL/CAR
PG,PG,PG 34:2,PLT,1.058292520198336,0.08173845458775189,1.058292520198336,0.17765118129429516,0.47136476884266754,TRUE,0.830258884815321,0.8079762905981608,0.8302588848153211,PL/NL/CAR
PG,PG,PG 34:2,Plasma_Serum,0.9660786351286816,-0.049787471154464975,0.9660786351286816,0.41359787233723605,0.6931943880356296,TRUE,0.821640286806921,0.6904573781332581,0.9404198010678085,PL/NL/CAR
PG,PG,PG 36:1,PLT,1.1877214273901533,0.24819650074298652,1.1877214273901533,0.199078264563508,0.08133030197903268,TRUE,0.5194992104942671,0.48188592009700887,0.5194992104942671,PL/NL/CAR
PG,PG,PG 36:1,Plasma_Serum,0.8165164667982941,-0.2924461137805076,0.8165164667982941,0.4173026134894055,0.37130549632828047,TRUE,0.8063536619803119,0.6280663789815567,0.9229232823244229,PL/NL/CAR
PI,PI,PI 32:0,Plasma_Serum,0.6298629847781437,-0.6668900641786533,0.6298629847781437,0.624683082802037,0.0900105339096885,TRUE,0.7444406357990774,0.4128912865236892,0.8520598683709336,PL/NL/CAR
PI,PI,PI 32:1,Plasma_Serum,0.5480666462555974,-0.8675767557596713,0.5480666462555974,0.8206851554991537,0.07156136940684767,TRUE,0.7444406357990774,0.3668113260265219,0.8520598683709336,PL/NL/CAR
PI,PI,PI 34:1,PLT,0.9055617534154315,-0.14311506794890738,0.9055617534154315,0.2712295331700511,0.5317252263420005,TRUE,0.8542019113053316,0.8270762425232159,0.8542019113053316,PL/NL/CAR
PI,PI,PI 34:1,Plasma_Serum,0.7780146828509955,-0.36213071258536517,0.7780146828509955,0.4308373056413392,0.22468366506070359,TRUE,0.7970607161391068,0.5184472631425405,0.9122869121029933,PL/NL/CAR
PI,PI,PI 35:2,PLT,1.053145236622791,0.07470440854479246,1.053145236622791,0.2682941132162737,0.4880600657043699,TRUE,0.8340266945581004,0.8134867539094447,0.8340266945581004,PL/NL/CAR
PI,PI,PI 35:2,Plasma_Serum,0.9390668439292825,-0.09070024055142989,0.9390668439292825,0.40922522162246006,0.5236480999593968,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PI,PI,PI 36:1,PLT,0.8905795843349942,-0.16718355509874777,0.8905795843349942,0.48431559392277634,0.5226253967260845,TRUE,0.8542019113053316,0.8270762425232159,0.8542019113053316,PL/NL/CAR
PI,PI,PI 36:1,Plasma_Serum,0.7986295348054567,-0.3244016683841412,0.7986295348054567,0.2226665566051377,0.22484560133321163,TRUE,0.7970607161391068,0.5184472631425405,0.9122869121029933,PL/NL/CAR
PI,PI,PI 36:2 a,PLT,1.2093543126106774,0.2742369825186461,1.2093543126106774,0.36186971588121064,0.26440281530883714,TRUE,0.6531165974629523,0.6376547041610054,0.6531165974629523,PL/NL/CAR
PI,PI,PI 36:2 a,Plasma_Serum,0.8666953610574459,-0.20640311219436716,0.8666953610574459,0.27274437078950486,0.5972925814039548,TRUE,0.8063536619803119,0.6720788663844673,0.9229232823244229,PL/NL/CAR
PI,PI,PI 36:2 b,PLT,1.0255346602712048,0.03637625179472324,1.0255346602712048,0.46853518867396615,0.9130792599707337,TRUE,0.9939701783731485,0.9601318487093942,0.9939701783731485,PL/NL/CAR
PI,PI,PI 36:2 b,Plasma_Serum,1.1084286894326683,0.14851595765569753,1.1084286894326683,0.3852001876246367,0.6625394613743538,TRUE,0.8146249920798232,0.682153542978532,0.9323903480606685,PL/NL/CAR
PI,PI,PI 36:3 a,PLT,1.207353268033505,0.27184786620937473,1.207353268033505,0.4341910127900986,0.2939831072919694,TRUE,0.6922276654258582,0.6838061102366486,0.6922276654258582,PL/NL/CAR
