Compound,lipidClassBase,Tissue,FC,log2FC,absFC,CV,p_value,FDR_BH,FDR,lipid_class
PE P-18:1/20:3 a,PE,PLT,0.7123220069533416,-0.48939853232402697,0.7123220069533416,0.243333821503134,0.034154329371086485,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-18:1/20:3 a,PE,Plasma_Serum,0.7051872600477622,-0.5039216838026362,0.7051872600477622,0.36241895756400266,0.15917344119222232,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/20:4 a,PE,PLT,1.0245109324670683,0.034935379304622545,1.0245109324670683,0.13241821771483195,0.7036501154063821,0.9824243288450749,0.9758744103621969,PL/NL/CAR
PE P-18:1/20:4 a,PE,Plasma_Serum,0.9226072838111595,-0.11621141263254932,0.9226072838111595,0.5638854627732233,0.595647316230667,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/20:4 b,PE,PLT,0.9049714964322358,-0.14405574203235474,0.9049714964322358,0.40589796746772305,0.4618651556425833,0.9210220874915256,0.914881543719476,PL/NL/CAR
PE P-18:1/20:4 b,PE,Plasma_Serum,0.8446646562037171,-0.2435494101276497,0.8446646562037171,0.5958100533896422,0.6059836675830456,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/20:5 a,PE,PLT,0.7464018682380877,-0.4219754976386724,0.7464018682380877,0.2856888457009904,0.28371582985470234,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-18:1/20:5 a,PE,Plasma_Serum,0.6294032274710293,-0.667943518341095,0.6294032274710293,0.2615592321033178,0.2678963728451928,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/20:5 b,PE,PLT,0.8346804116387229,-0.26070418089501435,0.8346804116387229,0.565641767980136,0.6412338427428255,0.973772841022604,0.967280602849882,PL/NL/CAR
PE P-18:1/20:5 b,PE,Plasma_Serum,0.5738113198908907,-0.8013516656630373,0.5738113198908907,0.5678570314253824,0.29592986999388354,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/22:4,PE,PLT,1.3969162733822444,0.48224555289047333,1.3969162733822444,0.3920625629656597,0.28536724823020765,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-18:1/22:4,PE,Plasma_Serum,1.0609933058186014,0.08541555380897059,1.0609933058186014,0.4321032900722992,0.9728690386618652,0.9987406357569939,0.9987406357569939,PL/NL/CAR
PE P-18:1/22:5 a,PE,PLT,1.1355537296003289,0.18339596988809742,1.1355537296003289,0.2388203144263106,0.35794425883654535,0.9210220874915256,0.914881543719476,PL/NL/CAR
PE P-18:1/22:5 a,PE,Plasma_Serum,0.9267983364578624,-0.10967264022513923,0.9267983364578624,0.26223946117392416,0.6470494887753906,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/22:5 b,PE,PLT,0.9489441819658035,-0.07560486619679377,0.9489441819658035,0.2038966625674885,0.952145410518493,0.9922225719060341,0.9856073275843711,PL/NL/CAR
PE P-18:1/22:5 b,PE,Plasma_Serum,0.9669737954536995,-0.04845130102934425,0.9669737954536995,0.4866574645923773,0.6467890050128098,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/22:5 c,PE,PLT,0.979278803946795,-0.03020843648024427,0.979278803946795,0.34386072212652186,0.9928511211177535,0.9982968993074333,0.9916411568546172,PL/NL/CAR
PE P-18:1/22:6 a,PE,PLT,0.8972385125167897,-0.15643654777512891,0.8972385125167897,0.345281421001214,0.7865597966869792,0.987612574865048,0.9810280658417058,PL/NL/CAR
PE P-18:1/22:6 a,PE,Plasma_Serum,0.7999167350200439,-0.32207826016926916,0.7999167350200439,0.3507519457487718,0.43179592108251297,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-18:1/22:6 b,PE,PLT,1.0021617463433683,0.0031153746163022737,1.0021617463433683,0.4891033634177035,0.8434421900740898,0.987612574865048,0.9810280658417058,PL/NL/CAR
PE P-18:1/22:6 b,PE,Plasma_Serum,0.6997642370526587,-0.5150591604399107,0.6997642370526587,0.3809663418677171,0.31732110061073554,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-19:0/20:4 a,PE,PLT,1.0732860623377611,0.10203464805411795,1.0732860623377611,0.4582802946632581,0.9530236554850551,0.9922225719060341,0.9856073275843711,PL/NL/CAR
PE P-19:0/20:4 b,PE,PLT,1.2200985726954798,0.28699770893089943,1.2200985726954798,0.281318193816965,0.24889334163794352,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-19:0/20:4 b,PE,Plasma_Serum,1.4935744293899982,0.5787691333542891,1.4935744293899982,0.4315117693439876,0.25184101368994927,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-20:0/18:1,PE,PLT,1.4724142206583957,0.5581835885308034,1.4724142206583957,0.41403283673092445,0.15047836178384413,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-20:0/18:1,PE,Plasma_Serum,1.4417466514413875,0.5278176716376102,1.4417466514413875,0.7482353862838849,0.4259764871392014,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-20:0/18:2,PE,PLT,1.3711353550156298,0.4553709973541296,1.3711353550156298,0.34544008530451215,0.16422956353584217,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-20:0/18:2,PE,Plasma_Serum,1.2040138749947478,0.26785201773779344,1.2040138749947478,0.36620551548254343,0.3520807578009591,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-20:0/20:4,PE,PLT,1.3229236082709128,0.4037297561361101,1.3229236082709128,0.3883773487916719,0.2558711852458611,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-20:0/20:4,PE,Plasma_Serum,1.6208475737257377,0.6967484246187544,1.6208475737257377,0.5324284442900303,0.12262147794829278,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-20:0/22:6,PE,PLT,1.3503983548888803,0.4333850516080469,1.3503983548888803,0.5277754091586435,0.53344839235378,0.9417653802575169,0.9354865389365421,PL/NL/CAR
PE P-20:0/22:6,PE,Plasma_Serum,1.1378070111678742,0.18625587606090194,1.1378070111678742,0.3484755295111469,0.5429641255914913,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-20:1/20:4 a,PE,PLT,1.2528981099431358,0.32526909442296764,1.2528981099431358,0.24967633946109158,0.1720415353000618,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PE P-20:1/20:4 a,PE,Plasma_Serum,1.297680006594474,0.37593467469774666,1.297680006594474,0.5740660062256645,0.5341557665568216,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-20:1/20:4 b,PE,PLT,1.2713325587419517,0.3463414639314909,1.2713325587419517,0.5028876136694513,0.6036089781837644,0.9490993074086185,0.9427715700825381,PL/NL/CAR
PE P-20:1/22:6 a,PE,PLT,1.1858750349984406,0.24595198974327598,1.1858750349984406,0.3731077018382901,0.5157124507745536,0.9417653802575169,0.9354865389365421,PL/NL/CAR
PE P-20:1/22:6 a,PE,Plasma_Serum,0.903193186844303,-0.1468934915742895,0.903193186844303,0.3752457051363255,0.76405304206706,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PE P-20:1/22:6 b,PE,PLT,1.222690053984709,0.29005873399566995,1.222690053984709,0.6483813476461626,0.9846501773866366,0.9982968993074333,0.9916411568546172,PL/NL/CAR
PG 34:1,PG,PLT,1.116301101043775,0.15872621927482455,1.116301101043775,0.08258107825293762,0.1032606872498138,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PG 34:1,PG,Plasma_Serum,0.8373725277916864,-0.2560585074382831,0.8373725277916864,0.3062564792107226,0.8729564207739272,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PG 34:2,PG,PLT,0.9766088305971231,-0.03414727185661012,0.9766088305971231,0.2078559127623829,0.9895971069052596,0.9982968993074333,0.9916411568546172,PL/NL/CAR
